signal_date,ticker,name,market,main_theme,specific_signal,trigger_type,confidence,watch_keywords,chart_score,entry_risk,rsi14,volume_ratio_20d,value_ratio_20d,distance_ma20_pct,upper_shadow_pct,close_position_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,close_on_signal_date,entry_price_next_open,exit_close_1d,exit_close_3d,exit_close_5d,exit_close_10d,return_1d,return_3d,return_5d,return_10d,max_gain_5d,max_drawdown_5d,max_gain_10d,max_drawdown_10d,strategy_eligible,exclusion_reasons,strategy_entry_price,strategy_exit_price,strategy_exit_reason,strategy_exit_date,strategy_return_pct,profitability_score,score_label,score_breakdown,consecutive_days,cluster_size,bars_available,note,reason_unknown_category,article_count,article_origin_dist,latest_article_date,trigger_lag_candidate
20260422,005090,SGC에너지,KOSPI,수급,단기 수급(프로그램매매/공매도 커버링 등) 가능성 — 명확한 공시·뉴스 없음,unknown,low,"수급, 에너지(가스/LPG), 유가(원유가), 대주주 지분변동, 기관·외국인 순매수, 공시(유상증자·M&A·공급계약)",,,,,,,,,False,False,,,,62200.0,60700.0,59700.0,59700.0,56300.0,,-1.65,-1.65,-7.25,,4.78,-8.4,4.78,-10.05,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260422,011070,LG이노텍,KOSPI,수급,무소식 기반 단기 집중 매수(프로그램·개인·기관 중심의 수급 급증),unknown,low,"스마트폰 카메라 모듈, 아이폰 공급망, 기관·프로그램 수급, 대량 매수·공매도 해소, MSCI·인덱스 편입·재조정",,,,,,,,,False,False,,,,536000.0,568000.0,577000.0,573000.0,632000.0,,1.58,0.88,11.27,,12.68,-2.29,28.52,-2.29,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",3,1,9,,no_news_in_window,0,,,
20260422,001250,GS글로벌,KOSPI,수급,,unknown,low,"수급, 기관·외국인 매수, 기술적 반등, 대량거래, ETF 편입/재조정, 자회사 매각·구조개편 공시",,,,,,,,,False,False,,,,5060.0,5100.0,5200.0,5110.0,4605.0,,1.96,0.2,-9.71,,11.57,-11.96,11.57,-19.02,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260422,001530,DI동일,KOSPI,수급/기업공시,보통주 추가상장(주식배당) 예정 공시 — 추가상장은 4월 21일 일정으로 기재됨,disclosure,high,"수급 변화, 주식배당·추가상장, 거래량 급증, 보통주 추가상장(주식배당) 일정, 배당락·유통주식수 증가",,,,,,,,,False,False,,,,32250.0,32250.0,32400.0,30050.0,28850.0,,0.47,-6.82,-10.54,,3.72,-11.63,3.72,-21.55,True,,32250.0,30960.0,stop_loss,20260430,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,1,stock_news:1,2026-04-20 10:40,1
20260422,163730,핑거,KOSDAQ,M&A/지배구조 변경,"경영권 인수·지배구조 변경(총 1,100억 규모) — 서룡전자(성호전자 계열) 중심으로 문페이·판토스홀딩스가 참여, CB 500억(전환가 12,509원)·BW 300억(행사가 12,509원)·제3자배정 유상증자 300억(서룡전자 대상)으로 지분 구조 재편 및 경영권 확보",disclosure,high,"M&A/경영권 인수, 디지털자산 결제 인프라, 원화 스테이블코인 생태계, CB/BW/유상증자(전환가 12, 509원), AI 연관 신사업 투자",,,,,,,,,False,False,,,,19570.0,19940.0,20750.0,18950.0,20150.0,,4.06,-4.96,1.05,,6.32,-7.62,22.87,-7.62,True,,19940.0,19142.4,stop_loss,20260430,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,8,stock_news:8,2026-04-22 18:42,-1
20260422,171120,라이온켐텍,KOSDAQ,수급,코스닥 저가주·중소형 순환매에 따른 상한가 랠리(장중 대량거래·거래대금 집중),unknown,low,"수급(순환매), 저가주 랠리, 상한가 연속, 거래대금 급증, 장중 대량거래",,,,,,,,,False,False,,,,2685.0,2730.0,2710.0,2560.0,2465.0,,-0.73,-6.23,-9.71,,1.47,-11.36,1.47,-16.85,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,theme_only_supply,1,stock_news:1,2026-04-22 13:10,-1
20260422,045510,정원엔시스,KOSDAQ,수급/테마성 급등,,unknown,low,"코스닥 소형주 수급, 테마성 상한가, 개인·외국인 순매수, 프로그램 매매 유입, 공시·호재 확인 필요",,,,,,,,,False,False,,,,1248.0,1258.0,1193.0,1166.0,1102.0,,-5.17,-7.31,-12.4,,4.37,-14.39,4.37,-18.52,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,headline_only_generic,1,stock_news:1,2026-04-22 09:27,-1
20260422,312610,에이에프더블류,KOSDAQ,수급/테마성 급등,상한가 랭킹 노출에 따른 단기 수급 집중(동일 시 상한가 다수 발생),unknown,low,"수급, 상한가 랭킹, 동시호가 수급, 개인투자자 순매수, 단타 매집",,,,,,,,,False,False,,,,1340.0,1339.0,1427.0,1350.0,1230.0,,6.57,0.82,-8.14,,12.85,-10.38,12.85,-14.12,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,headline_only_generic,1,stock_news:1,2026-04-22 09:27,-1
20260422,023790,동일스틸럭스,KOSDAQ,정책/수급,미국의 철강·알루미늄·구리 파생상품 관세 부과 방식 개편(전체 통관가격 기준 전환) 기대감에 따른 국내 철강주 수급 유입,policy,low,"철강 관세 개편, 관세 부과 방식(전체 통관가격), 코스닥 순환매·저가주 수급, 철강주 수급 쏠림, 관세 부담 개선",,,,,,,,,False,False,,,,1137.0,1141.0,1249.0,1249.0,1249.0,,9.47,9.47,9.47,,27.87,-100.0,27.87,-100.0,False,confidence_low,,,not_eligible,,,35,weak,"{""trigger_strong"": 10, ""conf_low"": -25}",1,1,9,,theme_only_supply,2,stock_news:2,2026-04-22 13:10,-1
20260422,208710,포톤,KOSDAQ,사이버보안/양자컴퓨팅(테마성 수급),엔비디아 'Ising' 공개(4/14) 및 앤트로픽 '미토스' 해킹 이슈(4/7 보도)에 따른 양자암호·양자컴퓨터 관련주 동반 급등(테마성 매수),rumor,medium,"양자컴퓨팅, 양자암호, 사이버보안, 엔비디아 아이싱, 앤트로픽 미토스 해킹",,,,,,,,,False,False,,,,2790.0,2790.0,2720.0,2695.0,2705.0,,-2.51,-3.41,-3.05,,1.97,-9.5,1.97,-13.62,True,,2790.0,2678.4,stop_loss,20260428,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,9,,,10,stock_news:10,2026-04-20 09:29,1
20260422,091970,나노캠텍,KOSDAQ,수급,단기 개인투자자 매수 집중에 따른 저유동성 소형주 급등 (14일 내 관련 공시·기사 없음으로 확인 불가),unknown,low,"수급 급변, 개인 순매수 급증, 저유동성 소형주, 장중 거래대금 확대, 공매도 잔고 변화",,,,,,,,,False,False,,,,703.0,696.0,685.0,757.0,757.0,,-1.58,8.76,8.76,,9.48,-100.0,9.48,-100.0,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260422,900100,애머릿지,KOSDAQ,수급/시황,한국거래소의 ‘현저한 시황변동’ 관련 조회공시 요구(코스닥시장본부 조회공시),disclosure,high,"거래소 조회공시, 수급 집중, 현저한 시황변동, 상한가(30%), 거래량 급증",,,,,,,,,False,False,,,,669.0,660.0,585.0,513.0,495.0,,-11.36,-22.27,-25.0,,0.0,-25.61,0.0,-36.06,True,,660.0,633.6,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",2,1,9,,,2,stock_news:2,2026-04-22 13:10,-1
20260422,308080,바이젠셀,KOSDAQ,바이오,,unknown,low,"바이오, 세포치료, 임상1/2상 결과, IND 제출/허가, 기술이전 계약 규모",,,,,,,,,False,False,,,,11210.0,11500.0,11070.0,10890.0,10540.0,,-3.74,-5.3,-8.35,,3.83,-19.91,6.09,-19.91,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260422,019570,플루토스,KOSDAQ,재무구조개선,"무상감자(보통주 2→1) 및 2대1 액면병합 공시(상장폐지 요건 대응, 결손금 보전 목적)",disclosure,high,"재무구조개선, 상장폐지 요건 강화, 무상감자 2대1, 액면병합 2대1, 감자 차익으로 결손금 보전",,,,,,,,,False,False,,,,486.0,485.0,489.0,469.0,471.0,,0.82,-3.3,-2.89,,11.34,-9.69,11.34,-9.69,True,,485.0,465.6,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,8,stock_news:8,2026-04-22 13:10,-1
20260423,006345,대원전선우,KOSPI,수급,우선주 저유동성에 따른 단기 수급 쏠림(우선주·저유동성 기반 쇼트커버링/개미 매수 집중),unknown,low,"수급, 우선주, 저유동성, 거래대금 급증, 공매도 잔고 급감, 호가 스프레드 확대",,,,,,,,,False,False,,,,6800.0,7350.0,6630.0,9940.0,12920.0,,-9.8,35.24,75.78,,75.78,-100.0,276.19,-100.0,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",8,1,9,,no_news_in_window,0,,,
20260423,012205,계양전기우,KOSPI,수급,,unknown,low,"수급, 우선주 변동성, 거래량 급증, 대량매수(블록딜·특정계좌), 공시(배당·지분변동)",,,,,,,,,False,False,,,,8940.0,8990.0,8500.0,8430.0,8100.0,,-5.45,-6.23,-9.9,,4.56,-14.68,95.44,-14.68,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",7,1,9,,no_news_in_window,0,,,
20260423,006340,대원전선,KOSPI,수급,,unknown,low,"수급(거래량 폭증), 기술적·차트 반등, 공시 부재/공시감시, 단기 급등·숏커버링, 블록딜/대량매수 공시, 미확인 풍문·SNS 확산",,,,,,,,,False,False,,,,10170.0,10680.0,10070.0,15050.0,18040.0,,-5.71,40.92,68.91,,90.07,-8.99,90.07,-8.99,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",5,1,9,,no_news_in_window,0,,,
20260423,000500,가온전선,KOSPI,수급/기술적,단기 수급(대량 매수에 따른 기술적 반등 가능성),unknown,low,"수급, 기술적 반등, 전선업 수요 회복, 대형 수주·공급계약, 외국인·기관 순매수",,,,,,,,,False,False,,,,220500.0,220500.0,217000.0,241500.0,367000.0,,-1.59,9.52,66.44,,70.07,-6.12,177.55,-100.0,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",9,1,9,,no_news_in_window,0,,,
20260423,001360,삼성제약,KOSPI,바이오,,unknown,low,"수급(개미·외국인), 바이오/제약 정책·허가, 완제 의약품 허가, 임상 1/2상 결과, 대량거래·호가 변동",,,,,,,,,False,False,,,,2210.0,2220.0,2115.0,2030.0,1896.0,,-4.73,-8.56,-14.59,,0.9,-14.64,0.9,-21.62,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260423,336370,솔루스첨단소재,KOSPI,2차전지,,unknown,low,"2차전지, 동박(구리박), 전기차 배터리용 동박, 생산증설, 수급과열",,,,,,,,,False,False,,,,15600.0,15930.0,16150.0,13090.0,13320.0,,1.38,-17.83,-16.38,,2.01,-18.64,2.01,-29.69,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260423,456040,OCI,KOSPI,실적,1Q 영업이익 급증(전년比 171.4%↑) — 카본케미칼 호조 및 피앤오케미칼 합병·OJCB 청산에 따른 사업재편,earnings,high,"카본케미칼, 반도체 소재, 피앤오케미칼 합병, OJCB 청산, 실리콘 음극재 장기공급계약, 전도성 카본블랙 3만톤 증설",,,,,,,,,False,False,,,,140700.0,140800.0,140900.0,150000.0,141900.0,,0.07,6.53,0.78,,7.6,-1.99,7.6,-8.95,True,,140800.0,141900.0,time_exit,20260506,0.78,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",2,1,9,,,1,stock_news:1,2026-04-23 11:36,-1
20260423,010120,LS ELECTRIC,KOSPI,수급,,unknown,low,"전력설비 수주, 스마트그리드, 배전반 공급계약, 변압기·차단기 수주, 대형주주 지분변동",,,,,,,,,False,False,,,,255500.0,275500.0,261500.0,278000.0,315500.0,,-5.08,0.91,14.52,,19.24,-8.71,21.6,-8.71,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260423,014830,유니드,KOSPI,실적,중국 법인 가동률 상승과 염화칼륨(KCl) 수급 타이트로 판가·판매량 동시 개선되어 2분기 영업이익 상향 기대(2Q 영업익 350억원 전망),earnings,high,"어닝 모멘텀, 비료 수급(염화칼륨 KCl 타이트), 중국 법인 가동률 상승, 판가·판매량 동반 성장(Q·P 동반 성장), 2분기 영업이익 350억원 가이던스",,,,,,,,,False,False,,,,92400.0,92400.0,91600.0,94800.0,88500.0,,-0.87,2.6,-4.22,,6.28,-5.19,6.28,-15.26,True,,92400.0,88704.0,stop_loss,20260506,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,16,stock_news:16,2026-04-23 11:11,-1
20260423,195870,해성디에스,KOSPI,"수급/기술적(수급 변화, 기술적 반등)",무관종목 태그·공시 없는 상황에서의 거래량 급증에 의한 단기 갭업(수급·기술적 요인),unknown,low,"수급 변화, 기술적 반등, 거래량 급증, 상승 갭업, 단기 과매수",,,,,,,,,False,False,,,,80400.0,79000.0,76300.0,80200.0,78000.0,,-3.42,1.52,-1.27,,4.94,-8.73,13.04,-8.73,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260423,355150,코스텍시스,KOSDAQ,수급,,unknown,low,"수급, 단기 테마·모멘텀, 장초반 급등, 거래량 폭증",,,,,,,,,False,False,,,,41550.0,44350.0,41300.0,51000.0,51100.0,,-6.88,14.99,15.22,,21.76,-15.9,44.53,-15.9,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,headline_only_generic,1,stock_news:1,2026-04-23 10:38,-1
20260423,308080,바이젠셀,KOSDAQ,바이오,,unknown,low,"바이오, 기술수출, 임상 데이터 업데이트, 세포치료제 허가, 기술이전 계약",,,,,,,,,False,False,,,,11210.0,11500.0,11070.0,10890.0,10540.0,,-3.74,-5.3,-8.35,,3.83,-19.91,6.09,-19.91,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260423,452430,사피엔반도체,KOSDAQ,반도체,UXGA+ 해상도 마이크로LED CMOS 백플레인 구동칩 출시(벌집 픽셀 구조) — 디스플레이 및 AI 데이터센터용 광통신 솔루션 겨냥,disclosure,high,"마이크로LED 디스플레이, AI 데이터센터 광통신, 벌집 픽셀 구조, UXGA+ 해상도 구동칩, 백플레인 CMOS 드라이버",,,,,,,,,False,False,,,,44100.0,45000.0,43100.0,42500.0,44250.0,,-4.22,-5.56,-1.67,,1.78,-8.11,2.67,-10.22,True,,45000.0,43200.0,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,9,stock_news:9,2026-04-23 16:16,-1
20260423,900300,오가닉티코스메틱,KOSDAQ,수급,,unknown,low,"수급, 테마성 급등, 저가 소액주, 거래량 급증, 공매도 잔고",,,,,,,,,False,False,,,,216.0,221.0,229.0,218.0,169.0,,3.62,-1.36,-23.53,,28.51,-24.43,28.51,-51.58,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260423,147760,피엠티,KOSDAQ,분석 실패,JSON 파싱 오류: Expecting value: line 1 column 1 (char 0),,low,,,,,,,,,,False,False,,,,5224.0,5224.0,5421.0,5707.0,5224.0,,3.77,9.25,0.0,,20.5,-5.93,20.5,-5.93,False,confidence_low,,,not_eligible,,,25,avoid,"{""conf_low"": -25}",3,1,9,,headline_only_generic,6,stock_news:6,2026-04-10 16:37,12
20260423,394420,리센스메디컬,KOSDAQ,바이오,,unknown,low,"바이오, 의료기기, 헬스케어, 의료기기 허가(식약처), 공급계약(의료기관), 건강보험 등재",,,,,,,,,False,False,,,,30400.0,31000.0,29650.0,32000.0,31000.0,,-4.35,3.23,0.0,,9.68,-16.77,12.1,-16.77,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260423,125210,아모그린텍,KOSDAQ,에너지저장장치(ESS)/전력소재,테슬라 '옵티머스' 충전기향 자성소재 밸류체인 신규 진입(메인 벤더 선정 추정) 및 LFP 기반 소형 ESS 수요 확대로 하반기 매출 발생 기대,rumor,medium,"ESS 수요(통신·데이터센터), 휴머노이드(로봇) 밸류체인, 옵티머스 충전기용 자성소재, LFP 기반 소형 ESS, 일본 BCP 규제(72시간)",,,,,,,,,False,False,,,,14740.0,14710.0,15640.0,15860.0,15150.0,,6.32,7.82,2.99,,13.87,-0.82,13.87,-8.29,True,,14710.0,15886.8,take_profit,20260428,8.0,56,neutral,"{""conf_medium"": 6}",1,1,9,,,3,stock_news:3,2026-04-23 11:11,-1
20260423,189860,서전기전,KOSDAQ,수급/기술적(단기 모멘텀),무공시 대량거래에 따른 기술적 돌파(거래량 급증·숏커버링 가능성),unknown,low,"수급(기관·외국인), 기술적 반등(이평선 돌파), 대량거래(거래량 급증), 숏커버링 급증, 무공시 랠리, 소형주 단기모멘텀",,,,,,,,,False,False,,,,6750.0,6920.0,6820.0,6850.0,11300.0,,-1.45,-1.01,63.29,,66.18,-5.78,66.18,-5.78,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",5,1,9,,no_news_in_window,0,,,
20260423,006910,보성파워텍,KOSDAQ,정책,한·베트남 원전 협력(약 30조원 규모) 기대로 원전 건설·원전 기자재 수주 기대,policy,high,"원전 건설 협력(한-베트남), 원전 기자재 수주, 전력설비 수요(전력망 교체), 나프타 가격 안정",,,,,,,,,False,False,,,,12190.0,12200.0,12040.0,12080.0,15830.0,,-1.31,-0.98,29.75,,34.34,-3.52,49.18,-3.52,True,,12200.0,13176.0,take_profit,20260504,8.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,2,stock_news:2,2026-04-23 16:15,-1
20260423,418420,라온텍,KOSDAQ,수급/테마(인공지능 전력효율화),AI 전력 수혜 테마성 매수(미래에셋 '주식 초고수' 순매수 목록 편입으로 인한 수급 집중),rumor,medium,"AI 인프라, 전력효율화, AI 서버 전력관리, 전력관리 IC/전력반도체 수주, 초고수 순매수 편입",,,,,,,,,False,False,,,,7310.0,7340.0,7080.0,6650.0,7700.0,,-3.54,-9.4,4.9,,7.63,-9.81,35.01,-9.81,True,,7340.0,7046.4,stop_loss,20260428,-4.0,56,neutral,"{""conf_medium"": 6}",4,1,9,,,1,stock_news:1,2026-04-16 11:41,6
20260424,452260,한화갤러리아,KOSPI,수급,단기 대량거래·투자심리 집중에 따른 테마성 급등 (명확한 공시·기사 부재),unknown,low,"수급, 유동성 유입, 거래대금 급증, 개인 순매수 집중, 공매도 해제 가능성, 단기투기 과열",,,,,,,,,False,False,,,,3480.0,3480.0,3185.0,3070.0,3060.0,,-8.48,-11.78,-12.07,,1.29,-15.37,1.29,-21.98,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260424,45226K,한화갤러리아우,KOSPI,지배구조(기업분할/재상장),"한국거래소의 한화 분할 신설법인(한화머시너리앤서비스홀딩스) 재상장 예비심사 '적격' 결정 및 신설법인 설립(8월1일)·상장(8월25일) 예정, 김동선 신설법인 대표 예정",disclosure,high,"지배구조 개편, 재상장 적격 결정, 신설법인 상장(08.25), 김동선 리더십, 계열사 사업 재편",,,,,,,,,False,False,,,,8200.0,7650.0,7550.0,7300.0,7390.0,,-1.31,-4.58,-3.4,,1.83,-8.63,1.83,-15.03,True,,7650.0,7344.0,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,2,stock_news:2,2026-04-24 10:28,-1
20260424,010060,OCI홀딩스,KOSPI,수급/테마성,,unknown,low,"태양광(솔라) 업황, 폴리실리콘 수급, 원재료(실리콘) 가격 급등, 공매도·차익청산, 블록딜·기관 대량매수",,,,,,,,,False,False,,,,377000.0,371000.0,367500.0,368000.0,337500.0,,-0.94,-0.81,-9.03,,6.47,-10.78,6.47,-15.77,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,9,,no_news_in_window,0,,,
20260424,071970,HD현대마린엔진,KOSPI,수급,무뉴스 기반 단기 수급·테마성 급등(근거 공시·언론 부재),unknown,low,"수급, 친환경 선박 연료 전환, LNG/메탄올 추진엔진 공급계약, 선박 엔진 정비·교체 대형계약, 단기 급등·공매도 커버링",,,,,,,,,False,False,,,,115500.0,112600.0,106100.0,105800.0,100100.0,,-5.77,-6.04,-11.1,,0.8,-12.08,0.8,-25.22,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260424,092220,KEC,KOSPI,수급/시장모멘텀,코스피 단기 랠리 속 소형주·상승종목 순위에 편승한 장중 급등(랭킹·수급 중심의 테마성 급등),unknown,low,"수급(개인·기관), 소형주 랠리, 장중 급등 상위 랭킹, 거래량 급증, 프로그램 매매 비차익",,,,,,,,,False,False,,,,1838.0,0.0,1838.0,1838.0,1838.0,,,,,,,,,,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",3,1,9,,headline_only_generic,2,stock_news:2,2026-04-24 16:50,-1
